pattern,agent_id,agent,day,shift_id,start,end,paid_hours,on_phone_intervals,break_intervals,overnight
weekday_extended,43,AGT-044,Fri,Fri_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,3,AGT-004,Fri,Fri_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,13,AGT-014,Fri,Fri_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,14,AGT-015,Fri,Fri_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,16,AGT-017,Fri,Fri_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,27,AGT-028,Fri,Fri_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,40,AGT-041,Fri,Fri_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,45,AGT-046,Fri,Fri_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,21,AGT-022,Fri,Fri_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,22,AGT-023,Fri,Fri_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,24,AGT-025,Fri,Fri_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,28,AGT-029,Fri,Fri_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,30,AGT-031,Fri,Fri_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,32,AGT-033,Fri,Fri_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,5,AGT-006,Fri,Fri_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,8,AGT-009,Fri,Fri_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,19,AGT-020,Fri,Fri_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,23,AGT-024,Fri,Fri_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,25,AGT-026,Fri,Fri_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,31,AGT-032,Fri,Fri_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,41,AGT-042,Fri,Fri_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,46,AGT-047,Fri,Fri_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,55,AGT-056,Fri,Fri_PT6_1100,11:00,17:30,6.0,22,4,False
weekday_extended,48,AGT-049,Fri,Fri_PT6_1230,12:30,19:00,6.0,22,4,False
weekday_extended,56,AGT-057,Fri,Fri_PT6_1230,12:30,19:00,6.0,22,4,False
weekday_extended,61,AGT-062,Fri,Fri_PT6_1230,12:30,19:00,6.0,22,4,False
weekday_extended,2,AGT-003,Mon,Mon_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,12,AGT-013,Mon,Mon_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,22,AGT-023,Mon,Mon_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,40,AGT-041,Mon,Mon_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,45,AGT-046,Mon,Mon_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,48,AGT-049,Mon,Mon_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,50,AGT-051,Mon,Mon_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,52,AGT-053,Mon,Mon_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,54,AGT-055,Mon,Mon_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,56,AGT-057,Mon,Mon_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,58,AGT-059,Mon,Mon_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,60,AGT-061,Mon,Mon_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,11,AGT-012,Mon,Mon_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,20,AGT-021,Mon,Mon_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,32,AGT-033,Mon,Mon_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,39,AGT-040,Mon,Mon_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,51,AGT-052,Mon,Mon_PT6_0730,07:30,14:00,6.0,22,4,False
weekday_extended,57,AGT-058,Mon,Mon_PT4_0730,07:30,11:30,4.0,15,1,False
weekday_extended,61,AGT-062,Mon,Mon_PT6_0730,07:30,14:00,6.0,22,4,False
weekday_extended,10,AGT-011,Mon,Mon_FT8_0800,08:00,16:30,8.0,30,4,False
weekday_extended,46,AGT-047,Mon,Mon_FT8_0800,08:00,16:30,8.0,30,4,False
weekday_extended,53,AGT-054,Mon,Mon_PT6_0800,08:00,14:30,6.0,22,4,False
weekday_extended,59,AGT-060,Mon,Mon_PT6_0800,08:00,14:30,6.0,22,4,False
weekday_extended,63,AGT-064,Mon,Mon_PT6_0800,08:00,14:30,6.0,22,4,False
weekday_extended,4,AGT-005,Mon,Mon_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,13,AGT-014,Mon,Mon_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,15,AGT-016,Mon,Mon_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,16,AGT-017,Mon,Mon_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,28,AGT-029,Mon,Mon_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,33,AGT-034,Mon,Mon_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,35,AGT-036,Mon,Mon_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,43,AGT-044,Mon,Mon_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,44,AGT-045,Mon,Mon_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,49,AGT-050,Mon,Mon_PT4_0830,08:30,12:30,4.0,15,1,False
weekday_extended,55,AGT-056,Mon,Mon_PT4_0830,08:30,12:30,4.0,15,1,False
weekday_extended,7,AGT-008,Mon,Mon_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,8,AGT-009,Mon,Mon_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,23,AGT-024,Mon,Mon_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,24,AGT-025,Mon,Mon_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,25,AGT-026,Mon,Mon_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,26,AGT-027,Mon,Mon_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,38,AGT-039,Mon,Mon_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,1,AGT-002,Mon,Mon_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,5,AGT-006,Mon,Mon_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,6,AGT-007,Mon,Mon_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,21,AGT-022,Mon,Mon_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,27,AGT-028,Mon,Mon_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,36,AGT-037,Mon,Mon_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,37,AGT-038,Mon,Mon_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,9,AGT-010,Mon,Mon_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,14,AGT-015,Mon,Mon_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,18,AGT-019,Mon,Mon_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,19,AGT-020,Mon,Mon_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,30,AGT-031,Mon,Mon_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,34,AGT-035,Mon,Mon_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,41,AGT-042,Mon,Mon_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,62,AGT-063,Mon,Mon_PT6_1000,10:00,16:30,6.0,22,4,False
weekday_extended,0,AGT-001,Mon,Mon_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,3,AGT-004,Mon,Mon_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,17,AGT-018,Mon,Mon_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,29,AGT-030,Mon,Mon_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,31,AGT-032,Mon,Mon_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,42,AGT-043,Mon,Mon_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,47,AGT-048,Mon,Mon_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,64,AGT-065,Mon,Mon_PT6_1230,12:30,19:00,6.0,22,4,False
weekday_extended,2,AGT-003,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,16,AGT-017,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,20,AGT-021,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,29,AGT-030,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,30,AGT-031,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,38,AGT-039,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,49,AGT-050,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,52,AGT-053,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,53,AGT-054,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,62,AGT-063,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,5,AGT-006,Thu,Thu_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,13,AGT-014,Thu,Thu_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,17,AGT-018,Thu,Thu_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,24,AGT-025,Thu,Thu_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,36,AGT-037,Thu,Thu_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,45,AGT-046,Thu,Thu_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,54,AGT-055,Thu,Thu_PT4_0730,07:30,11:30,4.0,15,1,False
weekday_extended,55,AGT-056,Thu,Thu_PT6_0730,07:30,14:00,6.0,22,4,False
weekday_extended,7,AGT-008,Thu,Thu_FT8_0800,08:00,16:30,8.0,30,4,False
weekday_extended,50,AGT-051,Thu,Thu_PT4_0800,08:00,12:00,4.0,15,1,False
weekday_extended,56,AGT-057,Thu,Thu_PT4_0800,08:00,12:00,4.0,15,1,False
weekday_extended,60,AGT-061,Thu,Thu_PT4_0800,08:00,12:00,4.0,15,1,False
weekday_extended,63,AGT-064,Thu,Thu_PT4_0800,08:00,12:00,4.0,15,1,False
weekday_extended,8,AGT-009,Thu,Thu_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,22,AGT-023,Thu,Thu_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,27,AGT-028,Thu,Thu_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,37,AGT-038,Thu,Thu_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,39,AGT-040,Thu,Thu_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,43,AGT-044,Thu,Thu_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,57,AGT-058,Thu,Thu_PT4_0830,08:30,12:30,4.0,15,1,False
weekday_extended,0,AGT-001,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,1,AGT-002,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,4,AGT-005,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,6,AGT-007,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,9,AGT-010,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,21,AGT-022,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,25,AGT-026,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,32,AGT-033,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,41,AGT-042,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,3,AGT-004,Thu,Thu_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,28,AGT-029,Thu,Thu_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,33,AGT-034,Thu,Thu_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,34,AGT-035,Thu,Thu_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,46,AGT-047,Thu,Thu_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,12,AGT-013,Thu,Thu_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,15,AGT-016,Thu,Thu_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,18,AGT-019,Thu,Thu_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,26,AGT-027,Thu,Thu_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,40,AGT-041,Thu,Thu_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,47,AGT-048,Thu,Thu_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,10,AGT-011,Thu,Thu_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,11,AGT-012,Thu,Thu_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,14,AGT-015,Thu,Thu_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,19,AGT-020,Thu,Thu_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,23,AGT-024,Thu,Thu_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,31,AGT-032,Thu,Thu_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,35,AGT-036,Thu,Thu_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,42,AGT-043,Thu,Thu_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,44,AGT-045,Thu,Thu_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,51,AGT-052,Thu,Thu_PT6_1230,12:30,19:00,6.0,22,4,False
weekday_extended,59,AGT-060,Thu,Thu_PT6_1230,12:30,19:00,6.0,22,4,False
weekday_extended,8,AGT-009,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,13,AGT-014,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,27,AGT-028,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,37,AGT-038,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,41,AGT-042,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,48,AGT-049,Tue,Tue_PT4_0700,07:00,11:00,4.0,15,1,False
weekday_extended,51,AGT-052,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,53,AGT-054,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,57,AGT-058,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,58,AGT-059,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,61,AGT-062,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,63,AGT-064,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,7,AGT-008,Tue,Tue_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,21,AGT-022,Tue,Tue_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,30,AGT-031,Tue,Tue_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,42,AGT-043,Tue,Tue_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,47,AGT-048,Tue,Tue_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,52,AGT-053,Tue,Tue_PT4_0730,07:30,11:30,4.0,15,1,False
weekday_extended,62,AGT-063,Tue,Tue_PT4_0730,07:30,11:30,4.0,15,1,False
weekday_extended,6,AGT-007,Tue,Tue_FT8_0800,08:00,16:30,8.0,30,4,False
weekday_extended,28,AGT-029,Tue,Tue_FT8_0800,08:00,16:30,8.0,30,4,False
weekday_extended,56,AGT-057,Tue,Tue_PT4_0800,08:00,12:00,4.0,15,1,False
weekday_extended,4,AGT-005,Tue,Tue_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,5,AGT-006,Tue,Tue_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,9,AGT-010,Tue,Tue_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,10,AGT-011,Tue,Tue_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,11,AGT-012,Tue,Tue_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,26,AGT-027,Tue,Tue_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,33,AGT-034,Tue,Tue_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,55,AGT-056,Tue,Tue_PT4_0830,08:30,12:30,4.0,15,1,False
weekday_extended,59,AGT-060,Tue,Tue_PT4_0830,08:30,12:30,4.0,15,1,False
weekday_extended,60,AGT-061,Tue,Tue_PT4_0830,08:30,12:30,4.0,15,1,False
weekday_extended,14,AGT-015,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,19,AGT-020,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,29,AGT-030,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,31,AGT-032,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,35,AGT-036,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,38,AGT-039,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,43,AGT-044,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,12,AGT-013,Tue,Tue_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,18,AGT-019,Tue,Tue_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,22,AGT-023,Tue,Tue_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,25,AGT-026,Tue,Tue_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,32,AGT-033,Tue,Tue_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,36,AGT-037,Tue,Tue_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,44,AGT-045,Tue,Tue_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,46,AGT-047,Tue,Tue_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,0,AGT-001,Tue,Tue_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,2,AGT-003,Tue,Tue_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,23,AGT-024,Tue,Tue_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,24,AGT-025,Tue,Tue_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,34,AGT-035,Tue,Tue_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,39,AGT-040,Tue,Tue_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,1,AGT-002,Tue,Tue_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,3,AGT-004,Tue,Tue_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,15,AGT-016,Tue,Tue_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,16,AGT-017,Tue,Tue_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,17,AGT-018,Tue,Tue_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,20,AGT-021,Tue,Tue_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,40,AGT-041,Tue,Tue_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,45,AGT-046,Tue,Tue_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,50,AGT-051,Tue,Tue_PT6_1230,12:30,19:00,6.0,22,4,False
weekday_extended,54,AGT-055,Tue,Tue_PT6_1230,12:30,19:00,6.0,22,4,False
weekday_extended,64,AGT-065,Tue,Tue_PT6_1230,12:30,19:00,6.0,22,4,False
weekday_extended,9,AGT-010,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,11,AGT-012,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,14,AGT-015,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,17,AGT-018,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,21,AGT-022,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,36,AGT-037,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
weekday_extended,48,AGT-049,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,51,AGT-052,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,52,AGT-053,Wed,Wed_PT4_0700,07:00,11:00,4.0,15,1,False
weekday_extended,58,AGT-059,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,60,AGT-061,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
weekday_extended,7,AGT-008,Wed,Wed_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,31,AGT-032,Wed,Wed_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,33,AGT-034,Wed,Wed_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,34,AGT-035,Wed,Wed_FT8_0730,07:30,16:00,8.0,30,4,False
weekday_extended,55,AGT-056,Wed,Wed_PT4_0730,07:30,11:30,4.0,15,1,False
weekday_extended,63,AGT-064,Wed,Wed_PT4_0730,07:30,11:30,4.0,15,1,False
weekday_extended,64,AGT-065,Wed,Wed_PT4_0730,07:30,11:30,4.0,15,1,False
weekday_extended,12,AGT-013,Wed,Wed_FT8_0800,08:00,16:30,8.0,30,4,False
weekday_extended,16,AGT-017,Wed,Wed_FT8_0800,08:00,16:30,8.0,30,4,False
weekday_extended,41,AGT-042,Wed,Wed_FT8_0800,08:00,16:30,8.0,30,4,False
weekday_extended,62,AGT-063,Wed,Wed_PT4_0800,08:00,12:00,4.0,15,1,False
weekday_extended,5,AGT-006,Wed,Wed_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,15,AGT-016,Wed,Wed_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,20,AGT-021,Wed,Wed_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,27,AGT-028,Wed,Wed_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,42,AGT-043,Wed,Wed_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,43,AGT-044,Wed,Wed_FT8_0830,08:30,17:00,8.0,30,4,False
weekday_extended,49,AGT-050,Wed,Wed_PT4_0830,08:30,12:30,4.0,15,1,False
weekday_extended,56,AGT-057,Wed,Wed_PT4_0830,08:30,12:30,4.0,15,1,False
weekday_extended,1,AGT-002,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,2,AGT-003,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,4,AGT-005,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,10,AGT-011,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,24,AGT-025,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
